"lat","long","alt","index"
42.707751398878,-7.04466053499415,1285.44787597656,1
42.7076064492166,-7.04491635730128,1285.66162109375,2
42.7071983723505,-7.04524992523116,1290.05883789062,3
42.7068233426449,-7.04566803297563,1294.2412109375,4
42.7067124534508,-7.0458955207405,1298.32543945312,5
42.7065203964534,-7.04598798521481,1299.75817871094,6
42.7063527816131,-7.04610219557642,1301.82299804688,7
42.7061358761141,-7.04631757279319,1308.32141113281,8
42.7058226184992,-7.04637877782571,1311.82800292969,9
42.7054899313018,-7.04641144595989,1317.27062988281,10
42.7046119778457,-7.04595226030894,1309.93334960938,11
42.7042215186519,-7.04579066436487,1305.35852050781,12
42.703701300629,-7.04580292319405,1304.51586914062,13
42.7035061042931,-7.04594632693178,1306.74340820312,14
42.7032392739343,-7.04623273131494,1313.34204101562,15
42.7027559756171,-7.04651406735449,1309.05102539062,16
42.7025902060871,-7.04678998362,1312.4130859375,17
42.7024476254269,-7.04719307629416,1320.71398925781,18
42.7021779481922,-7.04735556463094,1319.3896484375,19
42.7016385791909,-7.04761424042997,1314.51098632812,20
42.7014927416917,-7.04779659154835,1316.078125,21
42.7013085232122,-7.04811218509016,1319.90466308594,22
42.7011931908028,-7.04857461696577,1330.2548828125,23
42.7009380375916,-7.04877365836141,1333.33801269531,24
42.7003455214257,-7.04905779706375,1340.50671386719,25
42.7000385822308,-7.04902584507501,1340.01208496094,26
42.699500230888,-7.04870742427685,1332.20727539062,27
42.6992667862353,-7.04887171781226,1336.869140625,28
42.6989702337513,-7.04905887607688,1340.09167480469,29
42.6986108265831,-7.04900981987466,1338.57604980469,30
42.6982101812691,-7.04885257843205,1336.18493652344,31
42.6985870312291,-7.05037231353705,1331.03454589844,32
42.6990067027984,-7.0519973360427,1324.65283203125,33
42.6991225110587,-7.0524894860244,1323.44091796875,34
42.6995327046606,-7.05325616299717,1334.01599121094,35
42.6995548156732,-7.05346899866285,1334.7529296875,36
42.6994531781963,-7.05374346083549,1330.13134765625,37
42.6994416186614,-7.05395463827143,1329.45495605469,38
42.700291452933,-7.05735788333243,1333.17309570312,39
42.7004376135585,-7.05781272717938,1332.72631835938,40
42.7006379321084,-7.05819905577603,1332.4072265625,41
42.7006365583487,-7.05843915598301,1330.85815429688,42
42.7006454114601,-7.05878489937991,1328.85168457031,43
42.7014695133916,-7.06174476431278,1321.91552734375,44
42.7015135626373,-7.06203493739318,1321.8994140625,45
42.701494813577,-7.06225778822756,1321.35815429688,46
42.7012941187033,-7.06302361936068,1318.13818359375,47
42.700982441025,-7.06375979145051,1312.17431640625,48
42.700756281049,-7.06450920214148,1305.7333984375,49
42.7006536521522,-7.06522397245458,1302.34802246094,50
42.7004692247661,-7.06594436221712,1296.85632324219,51
42.700187315478,-7.06673517991285,1287.47790527344,52
42.7001313366202,-7.06718552214565,1283.44189453125,53
42.7001599472945,-7.06753559712953,1281.0234375,54
42.7003442041564,-7.06809392590273,1278.07678222656,55
42.7005140011885,-7.06893689453179,1269.94592285156,56
42.7008268777659,-7.06941085002097,1266.58557128906,57
42.7012109873451,-7.06999323250413,1260.27502441406,58
42.7015331617146,-7.07017084377769,1257.07177734375,59
42.701930414058,-7.07011308099,1257.12182617188,60
42.7020541936815,-7.0702514656594,1253.97937011719,61
42.7020463138523,-7.0704185991335,1250.99816894531,62
42.7019035756339,-7.07057112709852,1249.11340332031,63
42.7013234860057,-7.07097807394211,1244.57678222656,64
42.7011158058091,-7.07114558533739,1242.85388183594,65
