"lat","long","alt","index"
42.5190729778169,-5.76520832043896,893.480346679688,1
42.5187072165011,-5.76540570795456,893.608520507812,2
42.5175716658386,-5.7660388005702,898.879150390625,3
42.51631387347,-5.76768498887206,893.235534667969,4
42.5153268411471,-5.7689265700501,880.641967773438,5
42.5148577313601,-5.76925173369645,879.043762207031,6
42.5145862801845,-5.76937335286971,880.508666992188,7
42.5142067323662,-5.76981197330369,881.081970214844,8
42.5139165539291,-5.77021183662902,881.181762695312,9
42.5137987034038,-5.77085656935372,880.787902832031,10
42.5137392961181,-5.7715130930268,879.745239257812,11
42.5135736054658,-5.7719464686345,879.001525878906,12
42.5134472565744,-5.77282678294968,879.433959960938,13
42.5133863736485,-5.77361560030799,878.734924316406,14
42.5134927046806,-5.77377384287475,878.491760253906,15
42.5129943303537,-5.7752322726115,877.236450195312,16
42.5124523984903,-5.77684106999759,876.933715820312,17
42.5122856535649,-5.7772208984541,876.995361328125,18
42.5097915002929,-5.78190464226293,875.371032714844,19
42.5026703277969,-5.79500135154966,869.000061035156,20
42.5003568053084,-5.79926945696742,865.496459960938,21
42.4986327974744,-5.80250079659821,869,22
42.49664056592,-5.80590282417198,867.440856933594,23
42.494899739285,-5.80891904903929,868.730346679688,24
42.4939322828086,-5.81052381291177,865.44580078125,25
42.4928302916531,-5.81286038934964,853.351379394531,26
42.4924980724486,-5.81337101421583,853.066711425781,27
42.4928622677232,-5.81385539853984,854.243347167969,28
42.4920456840802,-5.81553030309398,850.526794433594,29
42.4913791410169,-5.81617696705867,848.668212890625,30
42.4886716176667,-5.82127677256231,846.612976074219,31
42.4863368840438,-5.82560345485322,845.212768554688,32
42.4863847676664,-5.82592134988265,845.282470703125,33
42.4861933275196,-5.82625500780752,845.102172851562,34
42.4857695461662,-5.82728850017591,846.233459472656,35
42.4852672495795,-5.82945575378733,843.636474609375,36
42.4845298051047,-5.82908251431066,844.329223632812,37
42.4825916848328,-5.83265517392633,839,38
42.4809424113975,-5.83582266166601,840.074890136719,39
42.4807933405841,-5.83588840848564,840.349670410156,40
42.4805057799451,-5.83637428963044,841.715942382812,41
42.4805296663439,-5.83657628170789,842.2314453125,42
42.4783052896567,-5.84064115607522,839.489990234375,43
42.4763470952958,-5.84435881107058,834.019714355469,44
42.4752429451096,-5.84642510420109,832.473693847656,45
42.4737948874149,-5.84904353264147,831.6904296875,46
42.4737653615186,-5.84916096526696,831.533874511719,47
42.4736722533672,-5.84922319744406,831.473815917969,48
42.4714468006993,-5.85337169192793,828.527526855469,49
42.4687388972478,-5.8584640834201,828.424011230469,50
42.466324357672,-5.86290552282755,828.581176757812,51
42.4646202845409,-5.86613031447838,828.041687011719,52
42.4645885002628,-5.86634712208945,828.18603515625,53
42.4647204639577,-5.86695666777838,827.978942871094,54
42.4647485836955,-5.86734743281612,828.196960449219,55
42.464394718881,-5.86991620159586,828.861267089844,56
42.4640615350166,-5.87265379664063,825.846740722656,57
42.4639734043221,-5.8732616042867,824.887817382812,58
42.4639362640611,-5.87596766964651,825.293640136719,59
42.4639304837906,-5.87694107406817,824.665283203125,60
42.4638906514274,-5.87751486119707,822.234130859375,61
42.4639688987592,-5.87760962587774,821.724975585938,62
42.4640176790483,-5.87818757486818,818.063171386719,63
42.4640624775892,-5.8787491840189,817.778137207031,64
42.4640684850001,-5.87925434787056,819.161254882812,65
42.4639848470591,-5.87994329430416,820.869689941406,66
42.4637712391429,-5.8811585634906,821.369384765625,67
42.4636161917775,-5.88194605420448,821.580505371094,68
42.4635708643961,-5.88286702498227,822.333984375,69
42.4635232945844,-5.88406196157707,821.306762695312,70
42.4634905034206,-5.88438025987604,821.824523925781,71
42.4634192988152,-5.88444002946886,822.026977539062,72
42.4634452132337,-5.88456609593688,822.141052246094,73
42.4634334793874,-5.88514275767623,822.757446289062,74
42.4633385387245,-5.88584514460199,822.470764160156,75
42.4633184741681,-5.88669194853827,822.335327148438,76
42.4632627537446,-5.88710962816607,822.059753417969,77
42.4630299965974,-5.88802721874163,820.938842773438,78
42.4625965810601,-5.88962728328288,819.029846191406,79
42.4623662669298,-5.89056581866078,818.315002441406,80
42.4617978916716,-5.89260493332938,818.475280761719,81
42.4616382110724,-5.89297089066598,818.440307617188,82
42.4606393381954,-5.89475808778222,818.81689453125,83
42.4595205808872,-5.8966936401152,818.783264160156,84
42.4588744871452,-5.89738807366913,819.151062011719,85
42.4583718039051,-5.89779841488307,818.052612304688,86
42.457883174853,-5.89840371417212,817.144958496094,87
42.457488734832,-5.89902176228233,817.415832519531,88
42.4571755639349,-5.89946853307406,818.141723632812,89
42.456891458276,-5.89969122031626,817.9677734375,90
42.4566025503044,-5.8998595327317,817.733459472656,91
42.4560665778221,-5.900448378246,818.022338867188,92
42.4556623637697,-5.90095231038883,818.017272949219,93
42.4554906623467,-5.90126097007062,817.482543945312,94
42.4553554963492,-5.90215889472961,818.436218261719,95
42.4551086568949,-5.90356560416069,819.157287597656,96
42.4550319033668,-5.90380022762987,819.275390625,97
42.4542627241461,-5.90807416514323,820.874084472656,98
42.4536698237798,-5.91135160049593,819.313354492188,99
42.4530293839884,-5.91498124985616,820.503479003906,100
42.4525927538309,-5.91735393173063,821.787109375,101
42.4526049054817,-5.91755784900079,822.198791503906,102
42.4524281201761,-5.91836917102624,824.659057617188,103
42.4523348056951,-5.91901123130495,824.500549316406,104
42.4522612734303,-5.91952076177708,824.939575195312,105
42.4522093867319,-5.91993091119689,826.304931640625,106
42.452260080069,-5.92019734743525,827.203369140625,107
42.4523641002686,-5.92040532737568,827.422119140625,108
42.4523298429808,-5.92082005881106,827.875915527344,109
